date,active,population,state,attribute,value,date_us
25/01/2020 0:00,4,25459470,NA,vaccines,0,2020-01-25
25/01/2020 0:00,4,25459470,NA,vaccines_1,0,2020-01-25
25/01/2020 0:00,4,25459470,NA,vaccines_2,0,2020-01-25
26/01/2020 0:00,4,25459470,NA,vaccines,0,2020-01-26
26/01/2020 0:00,4,25459470,NA,vaccines_1,0,2020-01-26
26/01/2020 0:00,4,25459470,NA,vaccines_2,0,2020-01-26
27/01/2020 0:00,5,25459470,NA,vaccines,0,2020-01-27
27/01/2020 0:00,5,25459470,NA,vaccines_1,0,2020-01-27
27/01/2020 0:00,5,25459470,NA,vaccines_2,0,2020-01-27
28/01/2020 0:00,5,25459470,NA,vaccines,0,2020-01-28
28/01/2020 0:00,5,25459470,NA,vaccines_1,0,2020-01-28
28/01/2020 0:00,5,25459470,NA,vaccines_2,0,2020-01-28
29/01/2020 0:00,9,25459470,NA,vaccines,0,2020-01-29
29/01/2020 0:00,9,25459470,NA,vaccines_1,0,2020-01-29
29/01/2020 0:00,9,25459470,NA,vaccines_2,0,2020-01-29
30/01/2020 0:00,9,25459470,NA,vaccines,0,2020-01-30
30/01/2020 0:00,9,25459470,NA,vaccines_1,0,2020-01-30
30/01/2020 0:00,9,25459470,NA,vaccines_2,0,2020-01-30
31/01/2020 0:00,9,25459470,NA,vaccines,0,2020-01-31
31/01/2020 0:00,9,25459470,NA,vaccines_1,0,2020-01-31
31/01/2020 0:00,9,25459470,NA,vaccines_2,0,2020-01-31
1/02/2020 0:00,10,25459470,NA,vaccines,0,2020-02-01
1/02/2020 0:00,10,25459470,NA,vaccines_1,0,2020-02-01
1/02/2020 0:00,10,25459470,NA,vaccines_2,0,2020-02-01
2/02/2020 0:00,12,25459470,NA,vaccines,0,2020-02-02
2/02/2020 0:00,12,25459470,NA,vaccines_1,0,2020-02-02
2/02/2020 0:00,12,25459470,NA,vaccines_2,0,2020-02-02
3/02/2020 0:00,12,25459470,NA,vaccines,0,2020-02-03
3/02/2020 0:00,12,25459470,NA,vaccines_1,0,2020-02-03
3/02/2020 0:00,12,25459470,NA,vaccines_2,0,2020-02-03
4/02/2020 0:00,13,25459470,NA,vaccines,0,2020-02-04
4/02/2020 0:00,13,25459470,NA,vaccines_1,0,2020-02-04
4/02/2020 0:00,13,25459470,NA,vaccines_2,0,2020-02-04
5/02/2020 0:00,14,25459470,NA,vaccines,0,2020-02-05
5/02/2020 0:00,14,25459470,NA,vaccines_1,0,2020-02-05
5/02/2020 0:00,14,25459470,NA,vaccines_2,0,2020-02-05
6/02/2020 0:00,15,25459470,NA,vaccines,0,2020-02-06
6/02/2020 0:00,15,25459470,NA,vaccines_1,0,2020-02-06
6/02/2020 0:00,15,25459470,NA,vaccines_2,0,2020-02-06
7/02/2020 0:00,15,25459470,NA,vaccines,0,2020-02-07
7/02/2020 0:00,15,25459470,NA,vaccines_1,0,2020-02-07
7/02/2020 0:00,15,25459470,NA,vaccines_2,0,2020-02-07
8/02/2020 0:00,15,25459470,NA,vaccines,0,2020-02-08
8/02/2020 0:00,15,25459470,NA,vaccines_1,0,2020-02-08
8/02/2020 0:00,15,25459470,NA,vaccines_2,0,2020-02-08
9/02/2020 0:00,15,25459470,NA,vaccines,0,2020-02-09
9/02/2020 0:00,15,25459470,NA,vaccines_1,0,2020-02-09
9/02/2020 0:00,15,25459470,NA,vaccines_2,0,2020-02-09
10/02/2020 0:00,15,25459470,NA,vaccines,0,2020-02-10
10/02/2020 0:00,15,25459470,NA,vaccines_1,0,2020-02-10
10/02/2020 0:00,15,25459470,NA,vaccines_2,0,2020-02-10
11/02/2020 0:00,15,25459470,NA,vaccines,0,2020-02-11
11/02/2020 0:00,15,25459470,NA,vaccines_1,0,2020-02-11
11/02/2020 0:00,15,25459470,NA,vaccines_2,0,2020-02-11
12/02/2020 0:00,15,25459470,NA,vaccines,0,2020-02-12
12/02/2020 0:00,15,25459470,NA,vaccines_1,0,2020-02-12
12/02/2020 0:00,15,25459470,NA,vaccines_2,0,2020-02-12
13/02/2020 0:00,15,25459470,NA,vaccines,0,2020-02-13
13/02/2020 0:00,15,25459470,NA,vaccines_1,0,2020-02-13
13/02/2020 0:00,15,25459470,NA,vaccines_2,0,2020-02-13
14/02/2020 0:00,15,25459470,NA,vaccines,0,2020-02-14
14/02/2020 0:00,15,25459470,NA,vaccines_1,0,2020-02-14
14/02/2020 0:00,15,25459470,NA,vaccines_2,0,2020-02-14
15/02/2020 0:00,15,25459470,NA,vaccines,0,2020-02-15
15/02/2020 0:00,15,25459470,NA,vaccines_1,0,2020-02-15
15/02/2020 0:00,15,25459470,NA,vaccines_2,0,2020-02-15
16/02/2020 0:00,15,25459470,NA,vaccines,0,2020-02-16
16/02/2020 0:00,15,25459470,NA,vaccines_1,0,2020-02-16
16/02/2020 0:00,15,25459470,NA,vaccines_2,0,2020-02-16
17/02/2020 0:00,15,25459470,NA,vaccines,0,2020-02-17
17/02/2020 0:00,15,25459470,NA,vaccines_1,0,2020-02-17
17/02/2020 0:00,15,25459470,NA,vaccines_2,0,2020-02-17
18/02/2020 0:00,15,25459470,NA,vaccines,0,2020-02-18
18/02/2020 0:00,15,25459470,NA,vaccines_1,0,2020-02-18
18/02/2020 0:00,15,25459470,NA,vaccines_2,0,2020-02-18
19/02/2020 0:00,15,25459470,NA,vaccines,0,2020-02-19
19/02/2020 0:00,15,25459470,NA,vaccines_1,0,2020-02-19
19/02/2020 0:00,15,25459470,NA,vaccines_2,0,2020-02-19
20/02/2020 0:00,15,25459470,NA,vaccines,0,2020-02-20
20/02/2020 0:00,15,25459470,NA,vaccines_1,0,2020-02-20
20/02/2020 0:00,15,25459470,NA,vaccines_2,0,2020-02-20
21/02/2020 0:00,19,25459470,NA,vaccines,0,2020-02-21
21/02/2020 0:00,19,25459470,NA,vaccines_1,0,2020-02-21
21/02/2020 0:00,19,25459470,NA,vaccines_2,0,2020-02-21
22/02/2020 0:00,20,25459470,NA,vaccines,0,2020-02-22
22/02/2020 0:00,20,25459470,NA,vaccines_1,0,2020-02-22
22/02/2020 0:00,20,25459470,NA,vaccines_2,0,2020-02-22
23/02/2020 0:00,20,25459470,NA,vaccines,0,2020-02-23
23/02/2020 0:00,20,25459470,NA,vaccines_1,0,2020-02-23
23/02/2020 0:00,20,25459470,NA,vaccines_2,0,2020-02-23
24/02/2020 0:00,20,25459470,NA,vaccines,0,2020-02-24
24/02/2020 0:00,20,25459470,NA,vaccines_1,0,2020-02-24
24/02/2020 0:00,20,25459470,NA,vaccines_2,0,2020-02-24
25/02/2020 0:00,20,25459470,NA,vaccines,0,2020-02-25
25/02/2020 0:00,20,25459470,NA,vaccines_1,0,2020-02-25
25/02/2020 0:00,20,25459470,NA,vaccines_2,0,2020-02-25
26/02/2020 0:00,20,25459470,NA,vaccines,0,2020-02-26
26/02/2020 0:00,20,25459470,NA,vaccines_1,0,2020-02-26
26/02/2020 0:00,20,25459470,NA,vaccines_2,0,2020-02-26
27/02/2020 0:00,23,25459470,NA,vaccines,0,2020-02-27
27/02/2020 0:00,23,25459470,NA,vaccines_1,0,2020-02-27
27/02/2020 0:00,23,25459470,NA,vaccines_2,0,2020-02-27
28/02/2020 0:00,25,25459470,NA,vaccines,0,2020-02-28
28/02/2020 0:00,25,25459470,NA,vaccines_1,0,2020-02-28
28/02/2020 0:00,25,25459470,NA,vaccines_2,0,2020-02-28
29/02/2020 0:00,25,25459470,NA,vaccines,0,2020-02-29
29/02/2020 0:00,25,25459470,NA,vaccines_1,0,2020-02-29
29/02/2020 0:00,25,25459470,NA,vaccines_2,0,2020-02-29
1/03/2020 0:00,27,25459470,NA,vaccines,0,2020-03-01
1/03/2020 0:00,27,25459470,NA,vaccines_1,0,2020-03-01
1/03/2020 0:00,27,25459470,NA,vaccines_2,0,2020-03-01
2/03/2020 0:00,31,25459470,NA,vaccines,0,2020-03-02
2/03/2020 0:00,31,25459470,NA,vaccines_1,0,2020-03-02
2/03/2020 0:00,31,25459470,NA,vaccines_2,0,2020-03-02
3/03/2020 0:00,39,25459470,NA,vaccines,0,2020-03-03
3/03/2020 0:00,39,25459470,NA,vaccines_1,0,2020-03-03
3/03/2020 0:00,39,25459470,NA,vaccines_2,0,2020-03-03
4/03/2020 0:00,49,25459470,NA,vaccines,0,2020-03-04
4/03/2020 0:00,49,25459470,NA,vaccines_1,0,2020-03-04
4/03/2020 0:00,49,25459470,NA,vaccines_2,0,2020-03-04
5/03/2020 0:00,57,25459470,NA,vaccines,0,2020-03-05
5/03/2020 0:00,57,25459470,NA,vaccines_1,0,2020-03-05
5/03/2020 0:00,57,25459470,NA,vaccines_2,0,2020-03-05
6/03/2020 0:00,61,25459470,NA,vaccines,0,2020-03-06
6/03/2020 0:00,61,25459470,NA,vaccines_1,0,2020-03-06
6/03/2020 0:00,61,25459470,NA,vaccines_2,0,2020-03-06
7/03/2020 0:00,71,25459470,NA,vaccines,0,2020-03-07
7/03/2020 0:00,71,25459470,NA,vaccines_1,0,2020-03-07
7/03/2020 0:00,71,25459470,NA,vaccines_2,0,2020-03-07
8/03/2020 0:00,77,25459470,NA,vaccines,0,2020-03-08
8/03/2020 0:00,77,25459470,NA,vaccines_1,0,2020-03-08
8/03/2020 0:00,77,25459470,NA,vaccines_2,0,2020-03-08
9/03/2020 0:00,89,25459470,NA,vaccines,0,2020-03-09
9/03/2020 0:00,89,25459470,NA,vaccines_1,0,2020-03-09
9/03/2020 0:00,89,25459470,NA,vaccines_2,0,2020-03-09
10/03/2020 0:00,109,25459470,NA,vaccines,0,2020-03-10
10/03/2020 0:00,109,25459470,NA,vaccines_1,0,2020-03-10
10/03/2020 0:00,109,25459470,NA,vaccines_2,0,2020-03-10
11/03/2020 0:00,124,25459470,NA,vaccines,0,2020-03-11
11/03/2020 0:00,124,25459470,NA,vaccines_1,0,2020-03-11
11/03/2020 0:00,124,25459470,NA,vaccines_2,0,2020-03-11
12/03/2020 0:00,154,25459470,NA,vaccines,0,2020-03-12
12/03/2020 0:00,154,25459470,NA,vaccines_1,0,2020-03-12
12/03/2020 0:00,154,25459470,NA,vaccines_2,0,2020-03-12
13/03/2020 0:00,194,25459470,NA,vaccines,0,2020-03-13
13/03/2020 0:00,194,25459470,NA,vaccines_1,0,2020-03-13
13/03/2020 0:00,194,25459470,NA,vaccines_2,0,2020-03-13
14/03/2020 0:00,245,25459470,NA,vaccines,0,2020-03-14
14/03/2020 0:00,245,25459470,NA,vaccines_1,0,2020-03-14
14/03/2020 0:00,245,25459470,NA,vaccines_2,0,2020-03-14
15/03/2020 0:00,291,25459470,NA,vaccines,0,2020-03-15
15/03/2020 0:00,291,25459470,NA,vaccines_1,0,2020-03-15
15/03/2020 0:00,291,25459470,NA,vaccines_2,0,2020-03-15
16/03/2020 0:00,370,25459470,NA,vaccines,0,2020-03-16
16/03/2020 0:00,370,25459470,NA,vaccines_1,0,2020-03-16
16/03/2020 0:00,370,25459470,NA,vaccines_2,0,2020-03-16
17/03/2020 0:00,448,25459470,NA,vaccines,0,2020-03-17
17/03/2020 0:00,448,25459470,NA,vaccines_1,0,2020-03-17
17/03/2020 0:00,448,25459470,NA,vaccines_2,0,2020-03-17
18/03/2020 0:00,560,25459470,NA,vaccines,0,2020-03-18
18/03/2020 0:00,560,25459470,NA,vaccines_1,0,2020-03-18
18/03/2020 0:00,560,25459470,NA,vaccines_2,0,2020-03-18
19/03/2020 0:00,674,25459470,NA,vaccines,0,2020-03-19
19/03/2020 0:00,674,25459470,NA,vaccines_1,0,2020-03-19
19/03/2020 0:00,674,25459470,NA,vaccines_2,0,2020-03-19
20/03/2020 0:00,800,25459470,NA,vaccines,0,2020-03-20
20/03/2020 0:00,800,25459470,NA,vaccines_1,0,2020-03-20
20/03/2020 0:00,800,25459470,NA,vaccines_2,0,2020-03-20
21/03/2020 0:00,1013,25459470,NA,vaccines,0,2020-03-21
21/03/2020 0:00,1013,25459470,NA,vaccines_1,0,2020-03-21
21/03/2020 0:00,1013,25459470,NA,vaccines_2,0,2020-03-21
22/03/2020 0:00,1274,25459470,NA,vaccines,0,2020-03-22
22/03/2020 0:00,1274,25459470,NA,vaccines_1,0,2020-03-22
22/03/2020 0:00,1274,25459470,NA,vaccines_2,0,2020-03-22
23/03/2020 0:00,1575,25459470,NA,vaccines,0,2020-03-23
23/03/2020 0:00,1575,25459470,NA,vaccines_1,0,2020-03-23
23/03/2020 0:00,1575,25459470,NA,vaccines_2,0,2020-03-23
24/03/2020 0:00,1928,25459470,NA,vaccines,0,2020-03-24
24/03/2020 0:00,1928,25459470,NA,vaccines_1,0,2020-03-24
24/03/2020 0:00,1928,25459470,NA,vaccines_2,0,2020-03-24
25/03/2020 0:00,2291,25459470,NA,vaccines,0,2020-03-25
25/03/2020 0:00,2291,25459470,NA,vaccines_1,0,2020-03-25
25/03/2020 0:00,2291,25459470,NA,vaccines_2,0,2020-03-25
26/03/2020 0:00,2644,25459470,NA,vaccines,0,2020-03-26
26/03/2020 0:00,2644,25459470,NA,vaccines_1,0,2020-03-26
26/03/2020 0:00,2644,25459470,NA,vaccines_2,0,2020-03-26
27/03/2020 0:00,2962,25459470,NA,vaccines,0,2020-03-27
27/03/2020 0:00,2962,25459470,NA,vaccines_1,0,2020-03-27
27/03/2020 0:00,2962,25459470,NA,vaccines_2,0,2020-03-27
28/03/2020 0:00,3402,25459470,NA,vaccines,0,2020-03-28
28/03/2020 0:00,3402,25459470,NA,vaccines_1,0,2020-03-28
28/03/2020 0:00,3402,25459470,NA,vaccines_2,0,2020-03-28
29/03/2020 0:00,3742,25459470,NA,vaccines,0,2020-03-29
29/03/2020 0:00,3742,25459470,NA,vaccines_1,0,2020-03-29
29/03/2020 0:00,3742,25459470,NA,vaccines_2,0,2020-03-29
30/03/2020 0:00,3940,25459470,NA,vaccines,0,2020-03-30
30/03/2020 0:00,3940,25459470,NA,vaccines_1,0,2020-03-30
30/03/2020 0:00,3940,25459470,NA,vaccines_2,0,2020-03-30
31/03/2020 0:00,4196,25459470,NA,vaccines,0,2020-03-31
31/03/2020 0:00,4196,25459470,NA,vaccines_1,0,2020-03-31
31/03/2020 0:00,4196,25459470,NA,vaccines_2,0,2020-03-31
1/04/2020 0:00,4425,25459470,NA,vaccines,0,2020-04-01
1/04/2020 0:00,4425,25459470,NA,vaccines_1,0,2020-04-01
1/04/2020 0:00,4425,25459470,NA,vaccines_2,0,2020-04-01
2/04/2020 0:00,4540,25459470,NA,vaccines,0,2020-04-02
2/04/2020 0:00,4540,25459470,NA,vaccines_1,0,2020-04-02
2/04/2020 0:00,4540,25459470,NA,vaccines_2,0,2020-04-02
3/04/2020 0:00,4698,25459470,NA,vaccines,0,2020-04-03
3/04/2020 0:00,4698,25459470,NA,vaccines_1,0,2020-04-03
3/04/2020 0:00,4698,25459470,NA,vaccines_2,0,2020-04-03
4/04/2020 0:00,4835,25459470,NA,vaccines,0,2020-04-04
4/04/2020 0:00,4835,25459470,NA,vaccines_1,0,2020-04-04
4/04/2020 0:00,4835,25459470,NA,vaccines_2,0,2020-04-04
5/04/2020 0:00,4869,25459470,NA,vaccines,0,2020-04-05
5/04/2020 0:00,4869,25459470,NA,vaccines_1,0,2020-04-05
5/04/2020 0:00,4869,25459470,NA,vaccines_2,0,2020-04-05
6/04/2020 0:00,4909,25459470,NA,vaccines,0,2020-04-06
6/04/2020 0:00,4909,25459470,NA,vaccines_1,0,2020-04-06
6/04/2020 0:00,4909,25459470,NA,vaccines_2,0,2020-04-06
7/04/2020 0:00,3320,25459470,NA,vaccines,0,2020-04-07
7/04/2020 0:00,3320,25459470,NA,vaccines_1,0,2020-04-07
7/04/2020 0:00,3320,25459470,NA,vaccines_2,0,2020-04-07
8/04/2020 0:00,3157,25459470,NA,vaccines,0,2020-04-08
8/04/2020 0:00,3157,25459470,NA,vaccines_1,0,2020-04-08
8/04/2020 0:00,3157,25459470,NA,vaccines_2,0,2020-04-08
9/04/2020 0:00,3067,25459470,NA,vaccines,0,2020-04-09
9/04/2020 0:00,3067,25459470,NA,vaccines_1,0,2020-04-09
9/04/2020 0:00,3067,25459470,NA,vaccines_2,0,2020-04-09
10/04/2020 0:00,3017,25459470,NA,vaccines,0,2020-04-10
10/04/2020 0:00,3017,25459470,NA,vaccines_1,0,2020-04-10
10/04/2020 0:00,3017,25459470,NA,vaccines_2,0,2020-04-10
11/04/2020 0:00,2979,25459470,NA,vaccines,0,2020-04-11
11/04/2020 0:00,2979,25459470,NA,vaccines_1,0,2020-04-11
11/04/2020 0:00,2979,25459470,NA,vaccines_2,0,2020-04-11
12/04/2020 0:00,2926,25459470,NA,vaccines,0,2020-04-12
12/04/2020 0:00,2926,25459470,NA,vaccines_1,0,2020-04-12
12/04/2020 0:00,2926,25459470,NA,vaccines_2,0,2020-04-12
13/04/2020 0:00,2809,25459470,NA,vaccines,0,2020-04-13
13/04/2020 0:00,2809,25459470,NA,vaccines_1,0,2020-04-13
13/04/2020 0:00,2809,25459470,NA,vaccines_2,0,2020-04-13
14/04/2020 0:00,2753,25459470,NA,vaccines,0,2020-04-14
14/04/2020 0:00,2753,25459470,NA,vaccines_1,0,2020-04-14
14/04/2020 0:00,2753,25459470,NA,vaccines_2,0,2020-04-14
15/04/2020 0:00,2885,25459470,NA,vaccines,0,2020-04-15
15/04/2020 0:00,2885,25459470,NA,vaccines_1,0,2020-04-15
15/04/2020 0:00,2885,25459470,NA,vaccines_2,0,2020-04-15
16/04/2020 0:00,2856,25459470,NA,vaccines,0,2020-04-16
16/04/2020 0:00,2856,25459470,NA,vaccines_1,0,2020-04-16
16/04/2020 0:00,2856,25459470,NA,vaccines_2,0,2020-04-16
17/04/2020 0:00,2829,25459470,NA,vaccines,0,2020-04-17
17/04/2020 0:00,2829,25459470,NA,vaccines_1,0,2020-04-17
17/04/2020 0:00,2829,25459470,NA,vaccines_2,0,2020-04-17
18/04/2020 0:00,2524,25459470,NA,vaccines,0,2020-04-18
18/04/2020 0:00,2524,25459470,NA,vaccines_1,0,2020-04-18
18/04/2020 0:00,2524,25459470,NA,vaccines_2,0,2020-04-18
19/04/2020 0:00,2499,25459470,NA,vaccines,0,2020-04-19
19/04/2020 0:00,2499,25459470,NA,vaccines_1,0,2020-04-19
19/04/2020 0:00,2499,25459470,NA,vaccines_2,0,2020-04-19
20/04/2020 0:00,2483,25459470,NA,vaccines,0,2020-04-20
20/04/2020 0:00,2483,25459470,NA,vaccines_1,0,2020-04-20
20/04/2020 0:00,2483,25459470,NA,vaccines_2,0,2020-04-20
21/04/2020 0:00,2068,25459470,NA,vaccines,0,2020-04-21
21/04/2020 0:00,2068,25459470,NA,vaccines_1,0,2020-04-21
21/04/2020 0:00,2068,25459470,NA,vaccines_2,0,2020-04-21
22/04/2020 0:00,1832,25459470,NA,vaccines,0,2020-04-22
22/04/2020 0:00,1832,25459470,NA,vaccines_1,0,2020-04-22
22/04/2020 0:00,1832,25459470,NA,vaccines_2,0,2020-04-22
23/04/2020 0:00,1729,25459470,NA,vaccines,0,2020-04-23
23/04/2020 0:00,1729,25459470,NA,vaccines_1,0,2020-04-23
23/04/2020 0:00,1729,25459470,NA,vaccines_2,0,2020-04-23
24/04/2020 0:00,1652,25459470,NA,vaccines,0,2020-04-24
24/04/2020 0:00,1652,25459470,NA,vaccines_1,0,2020-04-24
24/04/2020 0:00,1652,25459470,NA,vaccines_2,0,2020-04-24
25/04/2020 0:00,1431,25459470,NA,vaccines,0,2020-04-25
25/04/2020 0:00,1431,25459470,NA,vaccines_1,0,2020-04-25
25/04/2020 0:00,1431,25459470,NA,vaccines_2,0,2020-04-25
26/04/2020 0:00,1279,25459470,NA,vaccines,0,2020-04-26
26/04/2020 0:00,1279,25459470,NA,vaccines_1,0,2020-04-26
26/04/2020 0:00,1279,25459470,NA,vaccines_2,0,2020-04-26
27/04/2020 0:00,1239,25459470,NA,vaccines,0,2020-04-27
27/04/2020 0:00,1239,25459470,NA,vaccines_1,0,2020-04-27
27/04/2020 0:00,1239,25459470,NA,vaccines_2,0,2020-04-27
28/04/2020 0:00,1208,25459470,NA,vaccines,0,2020-04-28
28/04/2020 0:00,1208,25459470,NA,vaccines_1,0,2020-04-28
28/04/2020 0:00,1208,25459470,NA,vaccines_2,0,2020-04-28
29/04/2020 0:00,1176,25459470,NA,vaccines,0,2020-04-29
29/04/2020 0:00,1176,25459470,NA,vaccines_1,0,2020-04-29
29/04/2020 0:00,1176,25459470,NA,vaccines_2,0,2020-04-29
30/04/2020 0:00,1135,25459470,NA,vaccines,0,2020-04-30
30/04/2020 0:00,1135,25459470,NA,vaccines_1,0,2020-04-30
30/04/2020 0:00,1135,25459470,NA,vaccines_2,0,2020-04-30
1/05/2020 0:00,1116,25459470,NA,vaccines,0,2020-05-01
1/05/2020 0:00,1116,25459470,NA,vaccines_1,0,2020-05-01
1/05/2020 0:00,1116,25459470,NA,vaccines_2,0,2020-05-01
2/05/2020 0:00,1082,25459470,NA,vaccines,0,2020-05-02
2/05/2020 0:00,1082,25459470,NA,vaccines_1,0,2020-05-02
2/05/2020 0:00,1082,25459470,NA,vaccines_2,0,2020-05-02
3/05/2020 0:00,1077,25459470,NA,vaccines,0,2020-05-03
3/05/2020 0:00,1077,25459470,NA,vaccines_1,0,2020-05-03
3/05/2020 0:00,1077,25459470,NA,vaccines_2,0,2020-05-03
4/05/2020 0:00,1055,25459470,NA,vaccines,0,2020-05-04
4/05/2020 0:00,1055,25459470,NA,vaccines_1,0,2020-05-04
4/05/2020 0:00,1055,25459470,NA,vaccines_2,0,2020-05-04
5/05/2020 0:00,1052,25459470,NA,vaccines,0,2020-05-05
5/05/2020 0:00,1052,25459470,NA,vaccines_1,0,2020-05-05
5/05/2020 0:00,1052,25459470,NA,vaccines_2,0,2020-05-05
6/05/2020 0:00,987,25459470,NA,vaccines,0,2020-05-06
6/05/2020 0:00,987,25459470,NA,vaccines_1,0,2020-05-06
6/05/2020 0:00,987,25459470,NA,vaccines_2,0,2020-05-06
7/05/2020 0:00,950,25459470,NA,vaccines,0,2020-05-07
7/05/2020 0:00,950,25459470,NA,vaccines_1,0,2020-05-07
7/05/2020 0:00,950,25459470,NA,vaccines_2,0,2020-05-07
8/05/2020 0:00,922,25459470,NA,vaccines,0,2020-05-08
8/05/2020 0:00,922,25459470,NA,vaccines_1,0,2020-05-08
8/05/2020 0:00,922,25459470,NA,vaccines_2,0,2020-05-08
9/05/2020 0:00,883,25459470,NA,vaccines,0,2020-05-09
9/05/2020 0:00,883,25459470,NA,vaccines_1,0,2020-05-09
9/05/2020 0:00,883,25459470,NA,vaccines_2,0,2020-05-09
10/05/2020 0:00,866,25459470,NA,vaccines,0,2020-05-10
10/05/2020 0:00,866,25459470,NA,vaccines_1,0,2020-05-10
10/05/2020 0:00,866,25459470,NA,vaccines_2,0,2020-05-10
11/05/2020 0:00,857,25459470,NA,vaccines,0,2020-05-11
11/05/2020 0:00,857,25459470,NA,vaccines_1,0,2020-05-11
11/05/2020 0:00,857,25459470,NA,vaccines_2,0,2020-05-11
12/05/2020 0:00,826,25459470,NA,vaccines,0,2020-05-12
12/05/2020 0:00,826,25459470,NA,vaccines_1,0,2020-05-12
12/05/2020 0:00,826,25459470,NA,vaccines_2,0,2020-05-12
13/05/2020 0:00,795,25459470,NA,vaccines,0,2020-05-13
13/05/2020 0:00,795,25459470,NA,vaccines_1,0,2020-05-13
13/05/2020 0:00,795,25459470,NA,vaccines_2,0,2020-05-13
14/05/2020 0:00,785,25459470,NA,vaccines,0,2020-05-14
14/05/2020 0:00,785,25459470,NA,vaccines_1,0,2020-05-14
14/05/2020 0:00,785,25459470,NA,vaccines_2,0,2020-05-14
15/05/2020 0:00,779,25459470,NA,vaccines,0,2020-05-15
15/05/2020 0:00,779,25459470,NA,vaccines_1,0,2020-05-15
15/05/2020 0:00,779,25459470,NA,vaccines_2,0,2020-05-15
16/05/2020 0:00,766,25459470,NA,vaccines,0,2020-05-16
16/05/2020 0:00,766,25459470,NA,vaccines_1,0,2020-05-16
16/05/2020 0:00,766,25459470,NA,vaccines_2,0,2020-05-16
17/05/2020 0:00,771,25459470,NA,vaccines,0,2020-05-17
17/05/2020 0:00,771,25459470,NA,vaccines_1,0,2020-05-17
17/05/2020 0:00,771,25459470,NA,vaccines_2,0,2020-05-17
18/05/2020 0:00,752,25459470,NA,vaccines,0,2020-05-18
18/05/2020 0:00,752,25459470,NA,vaccines_1,0,2020-05-18
18/05/2020 0:00,752,25459470,NA,vaccines_2,0,2020-05-18
19/05/2020 0:00,741,25459470,NA,vaccines,0,2020-05-19
19/05/2020 0:00,741,25459470,NA,vaccines_1,0,2020-05-19
19/05/2020 0:00,741,25459470,NA,vaccines_2,0,2020-05-19
20/05/2020 0:00,721,25459470,NA,vaccines,0,2020-05-20
20/05/2020 0:00,721,25459470,NA,vaccines_1,0,2020-05-20
20/05/2020 0:00,721,25459470,NA,vaccines_2,0,2020-05-20
21/05/2020 0:00,696,25459470,NA,vaccines,0,2020-05-21
21/05/2020 0:00,696,25459470,NA,vaccines_1,0,2020-05-21
21/05/2020 0:00,696,25459470,NA,vaccines_2,0,2020-05-21
22/05/2020 0:00,701,25459470,NA,vaccines,0,2020-05-22
22/05/2020 0:00,701,25459470,NA,vaccines_1,0,2020-05-22
22/05/2020 0:00,701,25459470,NA,vaccines_2,0,2020-05-22
23/05/2020 0:00,701,25459470,NA,vaccines,0,2020-05-23
23/05/2020 0:00,701,25459470,NA,vaccines_1,0,2020-05-23
23/05/2020 0:00,701,25459470,NA,vaccines_2,0,2020-05-23
24/05/2020 0:00,689,25459470,NA,vaccines,0,2020-05-24
24/05/2020 0:00,689,25459470,NA,vaccines_1,0,2020-05-24
24/05/2020 0:00,689,25459470,NA,vaccines_2,0,2020-05-24
25/05/2020 0:00,670,25459470,NA,vaccines,0,2020-05-25
25/05/2020 0:00,670,25459470,NA,vaccines_1,0,2020-05-25
25/05/2020 0:00,670,25459470,NA,vaccines_2,0,2020-05-25
26/05/2020 0:00,664,25459470,NA,vaccines,0,2020-05-26
26/05/2020 0:00,664,25459470,NA,vaccines_1,0,2020-05-26
26/05/2020 0:00,664,25459470,NA,vaccines_2,0,2020-05-26
27/05/2020 0:00,663,25459470,NA,vaccines,0,2020-05-27
27/05/2020 0:00,663,25459470,NA,vaccines_1,0,2020-05-27
27/05/2020 0:00,663,25459470,NA,vaccines_2,0,2020-05-27
28/05/2020 0:00,659,25459470,NA,vaccines,0,2020-05-28
28/05/2020 0:00,659,25459470,NA,vaccines_1,0,2020-05-28
28/05/2020 0:00,659,25459470,NA,vaccines_2,0,2020-05-28
29/05/2020 0:00,675,25459470,NA,vaccines,0,2020-05-29
29/05/2020 0:00,675,25459470,NA,vaccines_1,0,2020-05-29
29/05/2020 0:00,675,25459470,NA,vaccines_2,0,2020-05-29
30/05/2020 0:00,653,25459470,NA,vaccines,0,2020-05-30
30/05/2020 0:00,653,25459470,NA,vaccines_1,0,2020-05-30
30/05/2020 0:00,653,25459470,NA,vaccines_2,0,2020-05-30
31/05/2020 0:00,665,25459470,NA,vaccines,0,2020-05-31
31/05/2020 0:00,665,25459470,NA,vaccines_1,0,2020-05-31
31/05/2020 0:00,665,25459470,NA,vaccines_2,0,2020-05-31
1/06/2020 0:00,669,25459470,NA,vaccines,0,2020-06-01
1/06/2020 0:00,669,25459470,NA,vaccines_1,0,2020-06-01
1/06/2020 0:00,669,25459470,NA,vaccines_2,0,2020-06-01
2/06/2020 0:00,681,25459470,NA,vaccines,0,2020-06-02
2/06/2020 0:00,681,25459470,NA,vaccines_1,0,2020-06-02
2/06/2020 0:00,681,25459470,NA,vaccines_2,0,2020-06-02
3/06/2020 0:00,674,25459470,NA,vaccines,0,2020-06-03
